Ratlam	रतलाम
Ratlam District	रतलाम जिल्हा
Ratlam city	रतलाम शहर
Ratali	रताळी
Yam	रताळू
Yam	रताळे
Sweet potato	रताळ्याचे रोप
Rati	रति
Ratilol	रतिलोल
Ratiwahi	रतिवाही
Rati	रती
Arranged	रतीब
Gems	रत्न
Ratnakarnika	रत्नकर्णिका
Ratnagarbha	रत्नगर्भा
Jeweler	रत्नपरीक्षक
Ratnaparkhi	रत्नपारखी
Gemstone	रत्नमाला
Jewelry	रत्नमाळ
Jewelry	रत्नशाळा
Ratnasanu	रत्नसानु
Ratnakar	रत्नाकर
Ratnagiri	रत्नागिरी
Ratnagiri district	रत्नागिरी जिल्हा
Ratnachal	रत्नाचल
Ratnavali	रत्नावली
Ratnasur	रत्नासूर
Chariot	रथ
Rathyatra	रथयात्रा
Chariot	रथसेना
Chariot	रथी
Replacement	रदबदली
Trash	रदी
Trash	रद्दी
Waste paper	रद्दी कागद
Run	रन
Runout	रनआऊट
Repetition	रपेट
Ref	रफार
Darn	रफू
Rafukari	रफूकरी
Rafugari	रफूगरी
Rafugar	रफूगार
Rubber	रबडी
Rubber	रबर
Rabat	रबात
Rabab	रबाब
Percussionist	रबाबवादक
Rabbi	रबी
Cereals	रबीधान्य
Rabbi	रब्बी
Ravenak	रभेणक
Rum	रम
Ramadan	रमजान
Ramadan	रमझान
Ramani	रमणी
Elegance	रमणीयता
Playful	रमतगमत चालणे
Play around	रमतगमत फिरणे
Ramal	रमल
Rama	रमा
Rama Ekadashi	रमा एकादशी
Ramakant	रमाकांत
Ramanath	रमानाथ
Ramapati	रमापती
Ramaramana	रमारमण
On Rama	रमावर
Rummy	रमी
Ramani	रमैनी
Ramya	रम्या
Rayat	रयत
Raya	रया
Rav	रव
Ravanth	रवंथ
Semolina	रवा
Departure	रवानगी
Sun.	रवि
Ravinand	रविनंद
Ravinandan	रविनंदन
Sunday	रविवार
Ravi	रवी
Rabindranath Tagore	रवींद्रनाथ टागोर
Rabindranath Tagore	रवींद्रनाथ ठाकूर
Ravidor	रवीदोर
Russian	रशियन
Russia	रशिया
Russian	रशियायी
Rope	रशी
Rashibam	रशीबाँब
Rashibomb	रशीबॉम्ब
Rashmiketu	रश्मिकेतु
Rashmi Sports	रश्मिक्रीडा
Rashmikar	रश्मीकर
रशशीखेच	रश्शीखेच
Rashbibam	रश्शीबाँब
Rushibomb	रश्शीबॉम्ब
Juice	रस
Rasgulla	रसगुल्ला
Logistics	रसद
Leak	रसना
Juicy	रसपर्पटी
Raspberry	रसभरी
Rasmandur	रसमंडूर
To Rasam	रसमलाई
Raswati	रसवती
Rasasekhar	रसशेखर
Rasindoor	रससिंदूर
Apathy	रसहीनता
Juice	रसा
Abyss	रसातल
Juicy	रसातळ
Chemistry	रसायन
Chemotherapy	रसायनचिकित्सा
Chemistry	रसायनशास्त्र
Chemist	रसायनशास्त्रज्ञ
Funny	रसिक
Humor	रसिकता
Receipt	रसीद
The road	रस्ता
Street food	रस्त्यावरील पदार्थ
Towing	रस्सा
Towing vegetables	रस्सा भाजी
Rope	रस्सी
The ropes	रस्सीखेच
Traffic	रहदारी
Resident	रहवासी
Mystery	रहस्य
Mystery	रहस्यगोपन
Mystery	रहस्यभेद
Rahat	रहाट
Rahatya	रहाट्या
Residents	रहिवासी
Queue	रांग
Yawn	रांगडा
Crawl	रांगणे
Rangwali	रांगवळी
Rangoli	रांगोळी
Ranchi	रांची
Ranchi District	रांची जिल्हा
City of Ranchi	रांची शहर
Ranjan	रांजण
Ranjanwadi	रांजणवाडी
Ranjani	रांजणी
Rand	रांड
Cooking	रांधण
Cooking	रांधन
Cooking	रांधवणावळ
Rampa	रांपा
Rampi	रांपी
Ranwa	रांवा
Right to education	राइट टू एज्युकेशन
Rye	राई
Round	राऊंड
Raka	राका
Monster	राक्षशीण
Monster	राक्षस
Monster marriage	राक्षस विवाह
Demon extermination	राक्षस संहार
Rakshasagana	राक्षसगण
Monster slaughter	राक्षसवध
Monster marriage	राक्षसविवाह
Monster	राक्षसीण
Monstrosity	राक्षसीपणा
Ash	राख
Maintenance	राखण
Keeper	राखणदार
Maintenance	राखणदारी
Maintenance	राखणावळ
Rakhi	राखी
Rakhi Kanhai-Khatik	राखी कन्हई-खाटीक
Rakhi Kohkal	राखी कोहकाळ
Rakhi Khatik	राखी खाटीक
Rakhi Tad Kanhai-Khatik	राखी ताड कन्हई-खाटीक
Rakhi Pournima	राखी पोर्णिमा
Rakhi duck	राखी बदक
Reserve players	राखीव खेळाडू
Reserved wicket	राखीव गडी
Reserved seats	राखीव जागा
Reserve team	राखीव दल
Reserve army	राखीव फौज
Reserved part	राखीव भाग
Reserve Army	राखीव सैन्य
Raga	राग
Raga Puraj	राग पुरज
Raga Bhartruhari	राग भर्तृहरि
Raga Lalit	राग ललित
Raga extension	राग विस्तार
To be angry	रागावणे
Melody	रागिणी
Ragi	रागी
Angry look	रागीट नजर
Raghav	राघव
Raghu	राघू
Ragho	राघो
Rajakachauri	राजकचौरी
Princess	राजकन्या
Civil servant	राजकर्मचारी
Politics	राजकारण
Politician	राजकारणी
Reign	राजकारभार
Rajkishore	राजकिशोर
Prince	राजकुंवर
Prince	राजकुमार
Princely Territories	राजकुमार शासित प्रदेश
Princess	राजकुमारी
Dynasty	राजकुळ
Dynasty	राजकूळ
Rajkot	राजकोट
Rajkot District	राजकोट जिल्हा
Rajkot city	राजकोट शहर
Treasury	राजकोष
Treasury	राजकोषागार
Rajgarh	राजगढ
Rajgarh district	राजगढ जिल्हा
Rajgarh city	राजगढ शहर
Rajgidhad	राजगिधाड
Amaranth	राजगिरा
Rajguru	राजगुरु
Rajguru	राजगुरू
Palace	राजगृह
Dynasty	राजघराणा
Royalty	राजघराणे
Rajghat	राजघाट
RJD	राजद
Scepter	राजदंड
Rajdant	राजदंत
Royal palace	राजदरबार
Ambassador	राजदूत
Embassy	राजदूतावास
Sedition	राजद्रोह
Traitor	राजद्रोही
Rajdhatura	राजधतुरा
Rajdharma	राजधर्मा
Capital	राजधानी
Rajdhotra	राजधोत्रा
Rajnandgaon	राजनांदगांव
Rajnandgaon district	राजनांदगांव जिल्हा
Rajnandgaon city	राजनांदगांव शहर
Politician	राजनीतिज्ञ
Politician	राजनीतिशास्त्रज्ञ
Politics	राजनीती
Politician	राजनेता
Princess	राजपत्नी
Gazette	राजपत्र
Rajpipla	राजपीपळा
Rajpipla city	राजपीपळा शहर
Prince	राजपुत्र
Rajput	राजपूत
Rajprasad	राजप्रासाद
Diplomacy	राजबंदी
Raj Bhavan	राजभवन
Official language	राजभाषा
Rajbhog	राजभोग
The palace	राजमंदिर
The palace	राजमहाल
Rajma	राजमा
Queen Mother	राजमाता
Highway	राजमार्ग
Raja Yoga	राजयोग
Rajarshi	राजर्षि
Dynasty	राजवंश
Regime	राजवट
Rajvartak	राजवर्तक
Royalty	राजवर्त्तक
The palace	राजवाडा
Rajasekhara	राजशेखर
Monarchy	राजसत्ता
Raj Sabha	राजसभा
Rajsamand	राजसमंद
Rajsamand district	राजसमंद जिल्हा
Rajsamand Sarovar	राजसमंद सरोवर
Revenue	राजसूय
Rajasuya Yajna	राजसूय यज्ञ
Rajasthan	राजस्थान
Rajasthani	राजस्थानी
Flamingo	राजहंस
King	राजा
King Ahingu	राजा अहीनगु
King Ushinar	राजा उशीनर
King Chandrasen	राजा चंद्रसेन
King Chitrangada	राजा चित्रांगद
King Janak	राजा जनक
King Jaisal	राजा जैसल
King Devanik	राजा देवानीक
King Dyutimat	राजा द्युतिमत
King Dharmaketu	राजा धर्मकेतु
Raja Bharthari	राजा भरथरी
King Bhartruhari	राजा भर्तृहरि
King Sagar	राजा सगर
King Sawai Jaisingh	राजा सवाई जयसिंग
Raja Sawai Jaisingh	राजा सवाई जयसिंह
King Harishchandra	राजा हरिश्चंद्र
Rajadhidevi	राजाधिदेवी
Rajapuri	राजापुरी
Rajapuri Mango	राजापुरी आंबा
Rajavarta	राजावर्त
Rajavartta	राजावर्त्त
Resigned	राजीनामा
Rajiv	राजीव
Rajiv Gandhi	राजीव गांधी
Rajeshwar	राजेश्वर
Rajouri	राजौरी
Rajouri District	राजौरी जिल्हा
Rajouri city	राजौरी शहर
Queen	राज्ञी
State	राज्य
State Criminal Investigation Department	राज्य गुन्हे अन्वेषण विभाग
State Treasury	राज्य भांडार
State government	राज्य शासन
State Government	राज्य सरकार
Ruler	राज्यकर्ता
Reign	राज्यकारभार
Constitution	राज्यघटना
State system	राज्यपद्धती
Governor	राज्यपाल
State system	राज्यप्रणाली
State language	राज्यभाषा
Minister of State	राज्यमंत्री
State system	राज्यव्यवस्था
Political science	राज्यव्यवहारशास्त्र
Political Science	राज्यशास्त्र
Rajya Sabha	राज्यसभा
Coronation	राज्याभिषेक
Radar	राडार
Ranavasa	राणवसा
Rana Pratap	राणा प्रताप
Rana Sangram Singh	राणा संग्राम सिंह
Tell Rana	राणा सांगा
The queen	राणी
Queen Victoria	राणी व्हिक्टोरिया
Ranivasa	राणीवसा
Night	रात
Night coca	रात कोका
Night cocoon	रात कोकू
Dhok at night	रात ढोक
Raat Dhokri	रात ढोकरी
Night heron	रात बगळा
Night blind	रातआंधळा
Nightmare	रातबक
Overnight	रातराणी
Nightingale tree	रातराणीचे झाड
Nightmare	रातहव्य
Night sage	रातहव्य ऋषी
Night blind	रातांधळा
Night blind	रातांधळे
Night blindness	रातांधळेपणा
Ratamba	रातांबा
Ratambi	रातांबी
Ratanbe	रातांबे
Ratambel	रातांबेल
Copper at night	रात्या तांब
Night	रात्र
Dinner	रात्रभोजन
Nocturnal	रात्रमान
Nocturnal birds	रात्रिंचर पक्षी
Nocturnal birds	रात्रिचर पक्षी
Dinner	रात्रीचे जेवण
Dinner	रात्रीचे भोजन
Radha	राधा
Radhika	राधिका
Radhey	राधेय
Thigh	रान
Ranakavala	रानकावळा
Rangavat	रानगवत
Ranchandol	रानचंडोल
Ranchimani	रानचिमणी
Wild boar Wild boar: "In some areas, farmers are plagued by wild boar infestation. / Boar pigs are dangerous."	रानटी डुक्कर	रानटी डुक्कर:"काही भागांमध्ये रानडुकरांच्या उपद्रवाने शेतकरी त्रस्त आहेत./रानडुक्कर हे धोकादायक असतात."
Wild buffalo	रानटी म्हैस
The boar	रानडुक्कर
Rhubarb	रानफूल
Ranbadak	रानबदक
Ranbhand	रानभेंड
Wild cat	रानमांजर
Ranreda	रानरेडा
Ranledwa	रानलेडवा
Ranwange	रानवांगे
Ranikhet	रानीखेत
Rap	राप
Rapi	रापी
Rapti	राप्ती
Rapti river	राप्ती नदी
Rafting	राफ्टिंग
Raab	राब
Rabta	राबता
Ram	राम
Ramkali	रामकली
Ramkiri	रामकिरी
Ramakrishna Paramahansa	रामकृष्ण परमहंस
Ramganga	रामगंगा
Ramgiri	रामगिरी
Ramchangi	रामचंगी
Ramachandra	रामचंद्र
Ramcharit Manas	रामचरित मानस
Ramcharitra	रामचरित्र
Ramatapani	रामतापणी
RamatapaniUpanishad	रामतापणीउपनिषद
Ramatapaniopanishad	रामतापणीयोपनिषद
Ramatulas	रामतुळस
Ramdas	रामदास
Ramdas Swami	रामदास स्वामी
Ramdham	रामधाम
Ramanavami	रामनवमी
Ramanathapuram	रामनाथपुरम
Ramanathapuram district	रामनाथपुरम जिल्हा
Ramanathapuram city	रामनाथपुरम शहर
Rampur	रामपुर
Rampur district	रामपुर जिल्हा
Rampur city	रामपुर शहर
Rampur	रामपूर
Rampur district	रामपूर जिल्हा
Rampur city	रामपूर शहर
Panacea	रामबाण
Mystery	रामरहस्य
Ramarahasyaupanishad	रामरहस्यउपनिषद
Ramarahasyopanishad	रामरहस्योपनिषद
Utopia	रामराज्य
Ramvan	रामवाण
Ramveena	रामवीणा
Ramshree	रामश्री
Ramananda	रामानंद
Ramanuja	रामानुज
Ramanujam	रामानुजम
Ramayana	रामायण
Ramayani	रामायणी
Ramavat	रामावत
Rameshwar	रामेश्वर
Rai Bareilly	राय बरेली
Rai Bareilly District	राय बरेली जिल्हा
Rai Bareilly city	राय बरेली शहर
रायआवळा	रायआवळा
Raiganj	रायगंज
Raiganj city	रायगंज शहर
Raigad	रायगड
Raigad district	रायगड जिल्हा
Raigad	रायगडा
Raigad district	रायगडा जिल्हा
Raigad city	रायगडा शहर
Raigad	रायगढ
Raigad district	रायगढ जिल्हा
Raigad city	रायगढ शहर
Raichur	रायचूर
Raichur district	रायचूर जिल्हा
Raichur city	रायचूर शहर
Raita	रायटा
Raite	रायते
Raipur	रायपूर
Raipur District	रायपूर जिल्हा
City of Raipur	रायपूर शहर
Rifle	रायफल
Rai Bahadur	रायबहादुर
Riboflavin	रायबोफ्लेवीन
Raisen	रायसेन
Raisen District	रायसेन जिल्हा
Raisen City	रायसेन शहर
Resin	राळ
Resin	राळा
Rao	राव
Ravana	रावण
Ravana the vulture	रावण गिधाड
Rawalpindi	रावळपिंडी
Rava	रावा
Ravi	रावी
River Ravi	रावी नदी
Ravi buffalo	रावी म्हैस
Zodiac	राशिचक्र
Amount	राशी
Nation	राष्ट्र
Commonwealth	राष्ट्रकुल
Commonwealth Games	राष्ट्रकुल क्रीडा स्पर्धा
National anthem	राष्ट्रगीत
Sedition	राष्ट्रद्रोह
Traitor	राष्ट्रद्रोही
National flag	राष्ट्रध्वज
President	राष्ट्रपती
Presidential rule	राष्ट्रपती शासन
Patriotism	राष्ट्रप्रेम
Patriot	राष्ट्रभक्त
Patriotism	राष्ट्रभक्ती
National language	राष्ट्रभाषा
Patriots	राष्ट्रभृत्
Rashtravardhana	राष्ट्रवर्धन
Nationalism	राष्ट्रवाद
Nationalist	राष्ट्रवादी
Nationalist Congress	राष्ट्रवादी काँग्रेस
Nationalist Congress Party	राष्ट्रवादी काँग्रेस पक्ष
Nationalist Congress Party	राष्ट्रवादी काँग्रेस पार्टी
United Nations	राष्ट्रसंघ
Nationalist	राष्ट्रहित
National Park	राष्ट्रीय उद्यान
Rashtriya Janata Dal	राष्ट्रीय जनता दल
Rashtriya Janata Paksha	राष्ट्रीय जनता पक्ष
Rashtriya Janata Party	राष्ट्रीय जनता पार्टी
National index	राष्ट्रीय निर्देशांक
National Savings Certificate	राष्ट्रीय बचत पत्र
National Savings Certificate	राष्ट्रीय बचत प्रमाणपत्र
National Highways	राष्ट्रीय महामार्ग
National Democratic Front	राष्ट्रीय लोकशाही आघाडी
National Advisory Committee	राष्ट्रीय सल्लागार समिती
National Security Council	राष्ट्रीय सुरक्षा परिषद
National Index	राष्ट्रीय सूचकांक
Nationalization	राष्ट्रीयकरण
Nationality	राष्ट्रीयत्व
Nationalization	राष्ट्रीयीकरण
Ras	रास
Racing	रासक्रिडा
Racing	रासक्रीडा
Raslanuf	रासलानुफ
Raslila	रासलीला
Chemical reaction	रासायनिक अभिक्रिया
Chemical medicine	रासायनिक औषध
Chemical fertilizer	रासायनिक खत
Chemical substances	रासायनिक पदार्थ
Chemical process	रासायनिक प्रक्रिया
Chemical laboratory	रासायनिक प्रयोगशाळा
Chemical sales	रासायनिक विक्रिया
Rasotsav	रासोत्सव
Raspberry	रास्पबेरी
Standard of living	राहणीमान
Rahuti	राहुटी
Rahul	राहुल
Rahul Gandhi	राहुल गांधी
Rahu	राहू
Ri-Bhoi	रि-भोई
Ri-Bhoi District	रि-भोई जिल्हा
Arena	रिंगण
Eggplant	रिंगणमूळ
Arena	रिंगणी
Ringing	रिंगणे
Ringi	रिंगी
Ringe	रिंगे
Ringgit	रिंग्गिट
Real	रिएल
Rickab	रिकब
Rickshaw	रिकशा
Rikamatekada	रिकामटेकडा
Emptyness	रिकामटेकडेपणा
Part of Rikama	रिकामा भाग
Empty space	रिकामी जागा
Emptiness	रिकामेपणा
Rikibi	रिकिबी
Rikib	रिकीब
Vacancy	रिक्त पद
Empty part	रिक्त भाग
Spaces	रिक्त स्थान
Emptiness	रिक्तता
Vacuum	रिक्तिका
Rickshaw	रिक्शा
Rickshaw	रिक्षा
Rickshaw puller	रिक्षाचालक
Rickshaw puller	रिक्षावाला
Reserve Bank	रिझर्व बँक
Reserve Bank of India	रिझर्व बँक ऑफ इंडिया
Rita	रिटा
Rita	रिठा
Ritushala	रितुशाला
Republic of Equatorial Guinea	रिपब्लिक ऑफ इक्वेटोरिअल गिनी
Riparip	रिपरिप
Ripunjaya	रिपुंजय
Ripu	रिपू
Refinery	रिफाइनरी
Rebate	रिबेट
Rimjim	रिमझिम
Remand	रिमांड
Remote	रिमोट
Reality sector	रियलिटी सेक्टर
Riaz	रियाज
Riaz	रियाझ
Riyadh	रियाध
Rials	रियाल
Riyal Saidi	रियाल सैदी
Principality	रियासत
Custom	रिवाज
River rafting	रिव्हर राफ्टिंग
Revolver	रिव्हॉल्वर
Richter scale	रिश्टर स्केल
Research Paper	रिसर्च पेपर
Receiver	रिसिव्हर
Receiver	रिसीव्हर
Recession	रिसेशन
Risotto	रिसोटो
Rehearsal	रिहर्सल
Riga	रीगा
Reetha	रीठा
Rithi	रीठी
Reader	रीडर
Custom	रीत
Ritual	रीतभात
Reef	रीफ
Reem	रीम
Reel	रीळ
Round floor	रुंडमाळ
Width	रुंदी
Cotton	रुई
Ruimandar	रुईमांदार
Paused	रुका
Rukar	रुकार
Rukmamali	रुक्ममाली
Rukmamahu	रुक्ममाहु
Rukmarath	रुक्मरथ
Rukmsen	रुक्मसेन
Rukmi	रुक्मि
Rukmini	रुक्मिणी
Roughness	रुक्षता
Roughness	रुक्षपणा
Rukhrukh	रुखरुख
Rukhwat	रुखवत
Patient	रुग्ण
Nurse	रुग्णपरिचारिका
Ambulance	रुग्णवाहिका
Ambulance	रुग्णवाहिनी
Hospital	रुग्णालय
Interest	रुच
Delicious food	रुचकर अन्नपदार्थ
Delicious food	रुचकर खाद्यपदार्थ
Interest	रुचि
Ruchi Dev Savarni	रुचि देव सावर्णि
Ruchi Dev Savarni Manu	रुचि देव सावर्णि मनु
Ruchidev Savarni	रुचिदेव सावर्णि
Ruchidev Savarni Manu	रुचिदेव सावर्णि मनु
Interesting	रुचिप्रभ
Interesting	रुचिमती
Interest	रुची
To root	रुजणे
Rujama	रुजामा
To join	रुजू होणे
The norm	रुढी
Cry	रुदन
Rudal	रुदल
Rudra	रुद्र
God Rudra	रुद्र देवता
Rudrat	रुद्रट
Rudrapur	रुद्रपुर
Rudraprayag district	रुद्रप्रयाग जिल्हा
Rudrabha	रुद्रभ
Rudra Hridaya	रुद्रहृदय
Rudra Hridaya Upanishad	रुद्रहृदयउपनिषद
Rudra Hridayopanishad	रुद्रहृदयोपनिषद
Rudraksha	रुद्राक्ष
रुद्राक्षउपनिषद्	रुद्राक्षउपनिषद्
Rudrakshamal	रुद्राक्षमाळ
Rudraksha necklace	रुद्राक्षाची माळ
Rudrakshopanishad	रुद्राक्षोपनिषद
Rudrani	रुद्राणी
Circulatory system	रुधिराभिसरण
Appearance	रुपण
Rupnagar	रुपनगर
Rupnagar District	रुपनगर जिल्हा
Rupnagar city	रुपनगर शहर
Rs	रुपया
Conversion	रुपांतर
Rs	रुपाया
Rupee	रुपिआह
Rs	रुपिया
Rs	रुपे
Rupee coin	रुप्याचे नाणे
Rubles	रुबल
Rubai	रुबाई
Rubab	रुबाब
Rubidium	रुबिडिअम
Ruman	रुमण
Rumanwan	रुमन्वान
Rumanwan sage	रुमन्वान ऋषी
Ruma	रुमा
Romantic	रुमानी
Handkerchief	रुमाल
Handkerchief bread	रुमाली रोटी
Ruru	रुरु
Ruru Rishi	रुरु ऋषी
Rushangu	रुशंगु
Rushangu sage	रुशंगु ऋषी
Rushadgu	रुशद्गु
Rushadgu Rishi	रुशद्गु ऋषी
Ruswa	रुसवा
Rwandan	रूआंडन
Rwanda	रूआंडा
Rwanda language	रूआंडा भाषा
Roughness	रूक्षता
Rouge	रूझ
Conservative	रूढिवादी
The norm	रूढी
Conservatism	रूढीवाद
Rudrasavarni	रूद्रसावर्णि
Rudrasavarni Manu	रूद्रसावर्णि मनु
Rooney horse	रूनी घोडा
Form	रूप
Metaphor	रूपक
Appearance	रूपरंग
Outline	रूपरेखा
Outline	रूपरेषा
Rupal	रूपल
Rupal Taal	रूपल ताल
Beauty	रूपलावण्य
Morphology	रूपविचार
Morphology	रूपविन्यास
Morphology	रूपव्यवस्था
Roopashree	रूपश्री
Conversion	रूपांतर
Rupiki	रूपिकी
Rupim	रूपिम
Rufia	रूफीया
Room	रूम
Romanian	रूमानियन
Romanian language	रूमानियन भाषा
Romania	रूमानिया
Rule	रूळ
Racksack	रॅकसॅक
Racket	रॅकेट
Ratchet	रॅचेट
Radcliffe Hall	रॅडक्लिफ हॉल
RAM	रॅम
Ray	रे
Real	रेआल
Reykjavik	रेकजेव्हिक
Rekala	रेकला
Rekong Peo	रेकाँग पेओ
Rekong Peo City	रेकाँग पेओ शहर
Record	रेकॉर्ड
Recorder	रेकॉर्डर
Reykjavik	रेक्याविक
Line	रेख
Line	रेखा
Longitude	रेखांश
Drawing	रेखाचित्र
Line	रेघ
Reghoti	रेघोटी
Reach	रेच
Laxative	रेचक
Catharsis	रेचन
Rate	रेटणे
Rhetoric	रेटारेटी
Redku	रेडकू
Red Cross	रेडक्रॉस
Red Cross organization	रेडक्रॉस संस्था
Redwa	रेडवा
Reda	रेडा
Radar	रेडार
Radio	रेडिओ
Radium	रेडियम
Radiotherapy	रेडियोथेरपी
Reduk	रेडूक
Red parrot	रेडे पोपट
Radon	रेडॉन
Molecule	रेणुका
Molecular cells	रेणुजननपेशी
Molecule	रेणुमत
Molecule	रेणू
Sand	रेत
Retarded land	रेताड जमीन
Sandy soil	रेताड माती
Sand	रेती
Raincoat	रेनकोट
Reindeer	रेनडियर
Repo rate	रेपो दर
Repo rate	रेपो रेट
Ref	रेफ
Rev.	रेभ
Rev. Sage	रेभ ऋषी
Real	रेयाल
Railways	रेल्वे
Train car	रेल्वे डबा
Train car	रेल्वे डब्बा
Railway system	रेल्वे व्यवस्था
Railway Department	रेल्वेखाते
Train	रेल्वेगाडी
Train ticket	रेल्वेतिकीट
Minister of Railways	रेल्वेमंत्री
Railroad	रेल्वेमार्ग
Railway station	रेल्वेस्टेशन
Railway station	रेल्वेस्थानक
Rev.	रेवंद
Rev. Chini	रेवंद चिनी
Revchini	रेवचिनी
Revadi	रेवडी
Rev.	रेवत
Revati	रेवती
Revati Nakshatra	रेवती नक्षत्र
Reva	रेवा
Rewa district	रेवा जिल्हा
The city of Rewa	रेवा शहर
Rewari	रेवारी
Rewari District	रेवारी जिल्हा
Rewari town	रेवारी शहर
Ration	रेशन
Ration card	रेशनकार्ड
Silk	रेशम
Silk dhoti	रेशमकाठी धोतर
Silk cloth	रेशमी कापड
Silkworm	रेशमी किडा
Silk sheet	रेशमी चादर
Silk	रेशमी वस्त्र
Silk	रेशीम
Line	रेष
Line	रेषा
Rehu	रेहू
Ragger	रैगर
Ragger caste	रैगर जात
Raidasi	रैदासी
Rawat	रैवत
Rawat Mountain	रैवत पर्वत
Rawat Manu	रैवत मनु
Rocky	रॉकी
Rocky Mountains	रॉकी पर्वतरांग
Rocket	रॉकेट
Kerosene	रॉकेल
Robert William Service	रॉबर्ट विलियम सर्विस
Robertsganj	रॉबर्ट्सगंज
Robertsganj town	रॉबर्ट्सगंज शहर
Royal	रॉयल
Royal Bengal Tiger	रॉयल बंगाल टायगर
Royal Special Mango	रॉयल स्पेशल आंबा
Roseau	रॉसेऊ
Ront	रोंट
Rowing	रोइंग
Rowing City	रोइंग शहर
Cash	रोकड
Cash accessibility	रोकड सुलभता
Cash	रोख
Cash	रोख रक्कम
To prevent	रोखणे
Disease	रोग
Immunity	रोग प्रतिरोधक क्षमता
Morbidity	रोगग्रस्तता
Rogan	रोगण
Rogan	रोगन
Prognosis	रोगनिदान
Diagnosis	रोगपरिक्षण
Immunity	रोगप्रतिकारक क्षमता
Immunity	रोगप्रतिकारकशक्ती
Immunity	रोगप्रतिरोधक क्षमता
Disease	रोगराई
Rogan	रोगान
Patient	रोगिष्ट
Patient	रोगी
Interesting	रोचकता
Rochan	रोचन
Rochisa sage	रोचिसा ऋषी
Daily	रोज
Daily wage	रोजंदारी
Daily	रोजंनदार
Employment	रोजगार
Daily	रोजदार
Daily	रोजनदार
Daily	रोजनदारी
Diary	रोजनिशी
Daily wage	रोजमजुरी
Everyday	रोजमरा
Everyday	रोजमारा
Everyday	रोजमुरा
Everyday	रोजमुर्‍हा
Rosa	रोजा
Rosa Parks	रोजा पार्क्स
Eater	रोजाखोर
Fasting	रोजादार
On a daily basis	रोजारोजी
Daily	रोजिनदार
Daily	रोजिनदारी
On	रोजी
Rosemary	रोझमरह
Rot	रोट
Rotga	रोटगा
Road	रोड
Rodga	रोडगा
Rope	रोप
Seedlings	रोपटे
Planting	रोपण
Nursery	रोपवाटिका
Robot	रोबोट
Rome	रोम
Pores	रोमकूप
Roman	रोमन
Roman numerals	रोमन अंक
Roman numerals	रोमन आकडा
Roman script	रोमन लिपी
Pores	रोमरंध्र
Romans	रोमवासी
Thrills	रोमांच
Thrill	रोमांचकता
Excitement	रोमांचकपणा
Romavali	रोमावली
Romavali	रोमावळी
Romans	रोमी
Roman script	रोमी लिपी
Romanian Leu	रोमेनियन लेउ
Romania	रोमेनिया
Romesh	रोमेश
Sage Romesh	रोमेश ऋषी
Roll	रोल
Roller	रोलर
Roli	रोळी
Rowli	रोवळी
Fury	रोष
Rohtak	रोहतक
Rohtak District	रोहतक जिल्हा
Rohtak city	रोहतक शहर
Rohtas	रोहतास
Rohtas district	रोहतास जिल्हा
Rohini	रोहिणी
Rohit	रोहित
Rohidasi	रोहिदासी
Rohipnol	रोहिप्नॉल
Rohipnol	रोहिप्नोल
Rauchya	रौच्य
Rauchya Manu	रौच्य मनु
Roudrakarma	रौद्रकर्मा
Rhododendron	रौद्ररस
Raudrashwa	रौद्राश्व
Raunak	रौनक
Silver coins	रौप्यनाणे
Silver Jubilee	रौप्यमहोत्सव
Silver coin	रौप्यमुद्रा
Raurav	रौरव
Raurav Narak	रौरव नरक
र्⁇ हस्व स्वर	र्‍हस्व स्वर
Laughter	र्‍हास
Rhenium	र्‍हेनिअम
Rhodesia	ऱ्होडेशिया
L	ल
The letter L.	ल अक्षर
The dishes	ल व्यंजन
Lankatankata	लंकटंकटा
Lankani	लंकनी
Lanka	लंका
Lankakand	लंकाकांड
Lankini	लंकिनी
To limp	लंगडणे
Lame	लंगडशाई
Lameness	लंगडशादी
Lame	लंगडा
Lame mango	लंगडा आंबा
Lame	लंगडी
Lameness	लंगडेपणा
Lame tree	लंगड्याचे झाड
Anchor	लंगर
Anchorage	लंगरखाना
Langa	लंगा
Langa and Manganiyar	लंगा आणि मंगनियार
Langa song	लंगा गीत
Being lame	लंगा जात
Langa-manganiyar	लंगा-मंगनियार
Baboon	लंगूर
Nappy	लंगोट
Nappy	लंगोटियार
Loincloth	लंगोटी
Skipping	लंघन
Lunch	लंच
London	लंडन
Lanthanam	लंथानम
Lustful	लंपट
Perpendicular	लंब
Pendulum	लंबक
Elliptical	लंबगोल
Perpendicular	लंबवृत्त
Perpendicular	लंबोदर
Wood	लकडा
Lakab	लकब
Paralysis	लकवा
Lakaki	लकाकी
Laker	लकेर
Armor	लक्तर
Attention	लक्ष
Symptoms	लक्षण
Symptoms	लक्षणा
Lakshadweep	लक्षद्वीप
Millionaire	लक्षाधीश
Millionaire	लक्षापति
Target	लक्षी
Laxman	लक्ष्मण
Lakshmana	लक्ष्मणा
Lakshmi	लक्ष्मी
Lakshmi Bai	लक्ष्मी बाई
Laxmikant	लक्ष्मीकांत
Lakshmitodi	लक्ष्मीटोडी
Lakshminayak	लक्ष्मीनायक
Lakshmipati	लक्ष्मीपती
Goals	लक्ष्य
For the sake of	लक्ष्यार्थ
Luxembourg	लक्सेंबर्ग
